11.3155154057335 -2.55872140573353 0.175413 0.147109
11.4413519642132 -2.45458396421323 0.187469 0.122594
11.5670166111454 -2.32473661114541 0.197577 0.102159
11.692661388059 -2.17025738805903 0.201976 0.094910
11.8181326046628 -2.00818360466284 0.195614 0.098727
11.943525171469 -1.86259617146899 0.181902 0.108843
12.068730614041 -1.75195761404104 0.165565 0.119918
12.1938096404334 -1.68441464043335 0.151570 0.130207
12.3186730845153 -1.65897508451529 0.142611 0.137908
12.4433809901741 -1.66967499017407 0.138350 0.142573
12.5678248925329 -1.70875289253293 0.138726 0.144132
12.6921135148259 -1.76914951482593 0.142685 0.143515
12.8160615218122 -1.84485552181224 0.148785 0.140812
12.9398988392168 -1.93171683921678 0.157109 0.136551
13.0633428281742 -2.02627682817419 0.166945 0.131920
13.1866502285194 -2.12653822851937 0.178186 0.127254
13.3096260097837 -2.2307170097837 0.191140 0.122543
13.4324271474423 -2.33784714744229 0.204975 0.118707
13.5548325754553 -2.44690857545531 0.219748 0.114670
13.6772311618373 -2.55771916183732 0.234771 0.111421
13.7992598812454 -2.66950188124536 0.250887 0.108099
13.9212422462328 -2.7822812462328 0.266929 0.105181
14.0428989353465 -2.89555493534654 0.283358 0.102879
14.1646948952902 -3.00962489529022 0.299423 0.101041
