10.1684761367594 -2.81756013675936 0.019578 0.072255
10.2938546264805 -2.77161462648052 0.018593 0.057738
10.4193601348395 -2.72704413483945 0.018234 0.043371
10.544817675461 -2.68417167546104 0.018687 0.029740
10.6704271518435 -2.64312715184352 0.020910 0.017956
10.7959937864829 -2.60031378648293 0.025278 0.009811
10.9217001687874 -2.54521216878741 0.028365 0.006127
11.0473924989108 -2.46176149891081 0.025849 0.005730
11.1731995537004 -2.34134955370044 0.020082 0.008843
11.2990286975388 -2.19301369753877 0.015528 0.014009
11.424940818794 -2.03924081879396 0.012594 0.016870
11.5509139443569 -1.90224694435686 0.010688 0.016010
11.676971569058 -1.795667569058 0.009572 0.013079
11.8030481001967 -1.72394910019669 0.009080 0.009999
11.9292485526863 -1.68568055268633 0.008967 0.007816
12.0554214792696 -1.67627447926957 0.008964 0.006491
12.1817402129579 -1.69064021295794 0.009127 0.006021
12.3080276607494 -1.72362166074942 0.009698 0.006287
12.434386639075 -1.77109263907495 0.010885 0.007365
12.5607463624769 -1.8295983624769 0.012670 0.009078
12.687135729405 -1.89655472940501 0.015018 0.011189
12.8134576814604 -1.96989068146036 0.017767 0.013551
12.9398146295601 -2.04822962956014 0.020809 0.016058
13.0660204929449 -2.13028649294492 0.024131 0.018631
13.1922232241003 -2.21539522410029 0.027646 0.021339
13.3182355413067 -2.30275954130674 0.031309 0.023942
13.444135896896 -2.39200589689596 0.034976 0.026457
13.5698258999086 -2.48269689990856 0.038742 0.028973
13.6953108424747 -2.57457984247468 0.042506 0.031537
13.8205351744355 -2.66740517443549 0.046336 0.034114
13.9454895190141 -2.76101351901411 0.050182 0.036718
14.0701221796175 -2.85523617961754 0.054026 0.039287
14.1944402995462 -2.94998929954625 0.057981 0.041786
14.3183921540317 -3.04514715403169 0.061873 0.044231
14.442044959707 -3.14071795970696 0.065809 0.046667
14.5652130620873 -3.2364680620873 0.069704 0.049073
14.6882075019778 -3.33266550197781 0.073580 0.051455
14.8107187150754 -3.4289657150754 0.077411 0.053808
14.9330015143546 -3.5255945143546 0.081196 0.056042
15.0548309627031 -3.6222979627031 0.084967 0.058328
