11.7024479394757 -2.38829993947567 0.129131 -0.030736
11.8273891692603 -2.20994316926026 0.084302 0.011015
11.9522229261044 -2.07141492610443 0.061215 0.029765
12.076759439814 -1.978576439814 0.053663 0.029080
12.2011897054206 -1.92926070542061 0.058813 0.021992
12.3252510396988 -1.91719403969877 0.073421 0.013962
12.4492501750007 -1.93582417500072 0.095074 0.006552
12.5728554516786 -1.97842645167863 0.121421 -0.002298
12.696321261586 -2.03981126158598 0.152611 -0.012035
12.8194772663172 -2.11539126631719 0.188270 -0.022810
12.9424644896755 -2.20183048967546 0.228610 -0.034570
13.0650550233315 -2.29621102333147 0.273694 -0.047315
13.1876631705077 -2.39689717050775 0.322300 -0.060546
13.3098928390847 -2.50193683908471 0.373718 -0.073927
13.4320954670825 -2.6105114670825 0.428213 -0.087749
13.5540424848794 -2.72151748487944 0.484952 -0.101153
13.6758761936938 -2.83443719369377 0.543448 -0.114456
