10.121659472166 -2.94496947216603 0.128311 0.262419
10.2469661140984 -2.8193381140984 0.130928 0.242085
10.3720199108429 -2.69399691084292 0.140811 0.221952
10.4969544155741 -2.56948641557411 0.155257 0.203763
10.6216114286433 -2.44626742864328 0.172819 0.187371
10.7461181759284 -2.32519917592845 0.188235 0.178630
10.8703588120237 -2.20690981202372 0.192780 0.182362
10.9944078843825 -2.09289088438252 0.181669 0.203310
11.1181936538417 -1.98683765384171 0.156718 0.241584
11.241832237197 -1.89610623719701 0.124132 0.294877
11.3650487556871 -1.82972275568711 0.095067 0.351070
11.4882887247887 -1.79576372478873 0.079984 0.396901
11.6111009565006 -1.79617695650056 0.085855 0.422083
